"cust","sampleid","date","cds","sales"
10189,2029,1997-03-14,1,15.36
16359,2030,1997-03-14,2,24.74
16359,2030,1997-04-02,2,35.34
16359,2030,1997-05-20,2,26.13
16359,2030,1997-06-28,2,26.14
18359,2031,1997-03-14,2,48.76
18359,2031,1997-12-15,2,25.98
18359,2031,1998-03-05,2,25.98
18359,2031,1998-03-13,2,25.57
18359,2031,1998-05-25,1,11.99
18359,2031,1998-06-04,4,55.83
18359,2031,1998-06-27,2,25.98
20028,2032,1997-03-14,1,12.49
20136,2033,1997-03-14,1,8.77
20136,2033,1997-07-07,2,26.22
20136,2033,1997-09-07,2,43.57
20411,2034,1997-03-14,5,36.83
20411,2034,1997-03-20,1,19.99
20411,2034,1997-03-31,2,34.38
20411,2034,1997-07-10,4,25.14
20411,2034,1997-08-13,2,26.73
20411,2034,1997-11-23,2,25.98
20411,2034,1998-01-29,3,16.47
20411,2034,1998-03-24,1,32.49
20411,2034,1998-03-31,1,15.49
20411,2034,1998-06-19,1,12.99
20617,2035,1997-03-14,1,9.97
20617,2035,1997-10-05,1,18.99
20617,2035,1998-03-26,1,14.49
20626,2036,1997-03-14,1,15.36
20626,2036,1997-03-30,1,13.77
20637,2037,1997-03-14,2,17.54
20649,2038,1997-03-14,6,79.2
20666,2039,1997-03-14,1,9.97
20678,2040,1997-03-14,2,22.48
20683,2041,1997-03-14,1,8.77
20683,2041,1997-03-17,1,11.77
20683,2041,1997-05-20,1,14.37
20684,2042,1997-03-14,4,55.06
20684,2042,1997-03-29,5,66.43
20684,2042,1998-03-31,4,54.46
20693,2043,1997-03-14,1,10.97
20695,2044,1997-03-14,3,38.51
20695,2044,1997-08-01,2,30.72
20695,2044,1997-08-21,2,30.72
20695,2044,1997-09-03,5,61.43
20695,2044,1997-09-06,1,27.77
20695,2044,1997-10-14,1,10.99
20695,2044,1997-12-01,2,24.48
20695,2044,1997-12-12,1,49.49
20695,2044,1997-12-18,1,25.99
20695,2044,1998-01-08,1,15.49
20695,2044,1998-01-28,2,32.48
20695,2044,1998-03-05,4,61.46
20695,2044,1998-03-11,1,75.99
20695,2044,1998-04-07,6,87.63
20695,2044,1998-04-19,3,102.96
20704,2045,1997-03-14,4,51.12
20704,2045,1997-04-01,1,10.77
20704,2045,1997-04-23,3,51.1
20704,2045,1997-10-03,1,14.99
20704,2045,1997-10-31,5,87.45
20704,2045,1997-11-07,1,13.99
20704,2045,1997-11-09,3,40.97
20704,2045,1998-03-23,1,17.99
20704,2045,1998-05-28,3,41.16
20704,2045,1998-06-08,2,29.57
20706,2046,1997-03-14,10,349.9
20723,2047,1997-03-14,1,13.97
20723,2047,1997-11-19,1,5.49
20723,2047,1998-03-13,1,6.49
20730,2048,1997-03-14,3,36.92
20730,2048,1997-06-26,1,14.79
20743,2049,1997-03-14,2,23.54
20743,2049,1997-05-30,3,43.69
20743,2049,1997-06-25,3,53.51
20743,2049,1997-06-27,3,33.91
20747,2050,1997-03-14,1,11.77
20766,2051,1997-03-14,5,74.25
20768,2052,1997-03-14,2,24.98
20768,2052,1997-05-30,1,12.25
20787,2053,1997-03-14,1,12.49
20799,2054,1997-03-14,3,42.71
20813,2055,1997-03-14,6,75.01
20813,2055,1997-06-14,4,50.48
20813,2055,1997-11-12,4,59.96
20820,2056,1997-03-14,3,33.31
20828,2057,1997-03-14,1,16.36
20828,2057,1997-05-12,1,14.96
20840,2058,1997-03-14,1,10.77
20840,2058,1997-09-08,1,122.37
20841,2059,1997-03-14,1,9.77
20862,2060,1997-03-14,1,17.7
18819,2061,1997-03-15,1,14.37
20876,2062,1997-03-15,3,38.95
20888,2063,1997-03-15,3,45.88
20900,2064,1997-03-15,1,13.97
20913,2065,1997-03-15,2,38.13
20931,2066,1997-03-15,4,55.46
20931,2066,1998-04-23,4,50.96
20947,2067,1997-03-15,3,21.74
20961,2068,1997-03-15,3,37.51
20961,2068,1997-06-24,3,39.7
20961,2068,1997-09-25,3,38.97
20961,2068,1997-12-27,1,8.99
20961,2068,1998-03-28,3,30.47
20967,2069,1997-03-15,2,43.98
20967,2069,1997-03-19,1,14.96
20967,2069,1997-05-11,1,14.96
20967,2069,1997-09-25,2,28.48
20967,2069,1998-02-08,2,34.07
20970,2070,1997-03-15,1,19.95
20980,2071,1997-03-15,1,5.77
20980,2071,1997-06-20,1,8.97
20980,2071,1998-02-04,2,27.98
20980,2071,1998-06-17,3,46.84
20992,2072,1997-03-15,3,48.16
20994,2073,1997-03-15,2,22.54
20994,2073,1997-04-13,3,35.91
20994,2073,1997-12-04,3,31.47
20994,2073,1998-02-17,3,38.06
21001,2074,1997-03-15,1,15.96
21001,2074,1997-08-10,2,28.74
21001,2074,1997-11-01,2,22.98
21001,2074,1997-12-14,1,11.49
21002,2075,1997-03-15,2,23.47
21002,2075,1997-04-14,1,7.45
21002,2075,1997-04-16,1,14.79
21002,2075,1997-05-05,2,12.57
21004,2076,1997-03-15,1,19.97
21004,2076,1997-08-04,2,23.76
21004,2076,1997-09-04,3,44.52
21004,2076,1997-09-25,1,12.99
21004,2076,1997-12-01,2,28.98
21004,2076,1997-12-04,3,40.97
21004,2076,1997-12-08,1,19.99
21008,2077,1997-03-15,1,10.77
21008,2077,1998-01-25,1,11.88
21022,2078,1997-03-15,2,41.48
21042,2079,1997-03-15,1,15.36
21042,2079,1997-12-15,1,14.49
21042,2079,1997-12-19,1,32.99
21042,2079,1997-12-24,1,32.99
21054,2080,1997-03-15,2,29.92
21054,2080,1997-11-17,2,28.48
21054,2080,1997-12-07,2,21.48
21054,2080,1998-03-10,2,25.87
21066,2081,1997-03-15,4,24.54
21066,2081,1997-03-25,1,4.79
21071,2082,1997-03-15,1,14.37
21086,2083,1997-03-15,3,89.35
21086,2083,1997-04-05,3,44.88
21086,2083,1997-05-13,3,45.09
21086,2083,1997-10-25,2,25.98
21086,2083,1997-11-28,2,47.48
21086,2083,1998-03-07,2,24.46
21088,2084,1997-03-15,1,11.97
21103,2085,1997-03-15,1,54.97
21103,2085,1997-03-21,1,14.96
16921,2086,1997-03-16,1,0
21106,2087,1997-03-16,7,97.79
21106,2087,1998-01-15,5,62.45
21118,2088,1997-03-16,1,11.77
21128,2089,1997-03-16,1,11.77
21128,2089,1997-09-30,1,12.99
21128,2089,1997-11-26,1,12.99
21131,2090,1997-03-16,2,28.13
21131,2090,1997-03-25,1,16.36
21137,2091,1997-03-16,2,25.94
21144,2092,1997-03-16,1,23.99
21144,2092,1997-04-01,1,14.79
21144,2092,1997-04-23,2,28.53
21144,2092,1997-12-30,2,39.98
21150,2093,1997-03-16,1,9.98
21161,2094,1997-03-16,2,29.92
21161,2094,1997-07-20,1,21.77
21161,2094,1997-08-18,2,29.93
21161,2094,1998-03-07,2,37.48
21164,2095,1997-03-16,1,12.49
21171,2096,1997-03-16,3,50.45
21171,2096,1997-07-08,4,63.35
21171,2096,1997-07-19,3,35.11
21171,2096,1997-09-14,3,38.47
21171,2096,1997-11-09,4,60.46
21171,2096,1997-11-12,4,55.46
21177,2097,1997-03-16,1,9.98
21181,2098,1997-03-16,1,32.97
21181,2098,1997-03-22,4,83.34
21181,2098,1997-04-12,4,67.48
21181,2098,1997-05-04,3,38.5
21181,2098,1997-06-02,6,118.93
21192,2099,1997-03-16,6,74.22
21192,2099,1998-03-14,10,170.9
21198,2100,1997-03-16,2,28.36
21198,2100,1997-06-01,2,31.76
21198,2100,1997-11-25,2,28.98
21200,2101,1997-03-16,1,15.76
21200,2101,1997-05-08,3,54.51
21209,2102,1997-03-16,3,51.68
21223,2103,1997-03-16,3,21.53
21223,2103,1998-02-23,4,47.96
21223,2103,1998-03-08,1,14.99
21223,2103,1998-06-01,1,15.49
21224,2104,1997-03-16,3,45.88
21224,2104,1997-07-26,3,48.91
21242,2105,1997-03-16,2,22.95
21244,2106,1997-03-16,1,14.79
21244,2106,1997-04-27,1,10.77
21244,2106,1997-05-03,2,21.95
21244,2106,1997-08-11,1,12.97
21244,2106,1997-08-11,1,10.77
21244,2106,1998-02-24,1,18.49
21244,2106,1998-02-24,1,14.99
21262,2107,1997-03-16,2,28.93
21275,2108,1997-03-16,2,32.52
21288,2109,1997-03-16,1,11.77
21294,2110,1997-03-16,4,115.88
21294,2110,1997-06-17,1,15.76
21294,2110,1997-11-21,3,19.47
21294,2110,1998-01-03,1,15.99
21296,2111,1997-03-16,1,17.3
21296,2111,1997-03-27,2,42.29
21307,2112,1997-03-16,1,19.77
21307,2112,1997-10-09,1,17.99
21320,2113,1997-03-16,1,21.77
21334,2114,1997-03-16,1,9.99
21351,2115,1997-03-16,1,14.96
21361,2116,1997-03-16,2,26.14
21377,2117,1997-03-16,2,30.33
21377,2117,1997-03-16,1,15.99
21377,2117,1997-07-27,1,14.37
21377,2117,1998-02-26,3,44.33
21377,2117,1998-05-03,2,19.48
21381,2118,1997-03-16,2,22.96
21381,2118,1997-11-08,3,34.97
21381,2118,1998-02-15,2,32.48
21387,2119,1997-03-16,1,14.99
21387,2119,1997-04-15,10,176.86
3197,2120,1997-03-17,1,54.97
3197,2120,1997-10-06,3,39.47
8608,2121,1997-03-17,3,43.89
8608,2121,1997-03-28,3,43.7
8608,2121,1997-07-02,3,39.71
8608,2121,1997-09-27,1,16.99
8608,2121,1998-02-24,6,40.94
13617,2122,1997-03-17,2,19.56
21405,2123,1997-03-17,1,14.79
21405,2123,1997-03-20,1,14.96
21405,2123,1997-03-24,2,26.56
21405,2123,1997-04-10,2,26.56
21405,2123,1997-04-27,4,56.04
21405,2123,1997-05-27,5,61.45
21405,2123,1997-06-12,3,41.29
21409,2124,1997-03-17,4,42.01
21419,2125,1997-03-17,2,26.14
21456,2126,1997-03-17,2,27.47
21479,2127,1997-03-17,1,11.77
21490,2128,1997-03-17,2,29.13
21490,2128,1997-04-09,3,44.7
21490,2128,1997-04-17,4,76.08
21490,2128,1997-09-04,3,39.93
21490,2128,1998-06-03,4,45.96
21490,2128,1998-06-24,2,30.48
21493,2129,1997-03-17,4,57.05
21511,2130,1997-03-17,1,11.77
21526,2131,1997-03-17,5,62.85
21527,2132,1997-03-17,2,29.96
21527,2132,1997-07-24,1,5.96
21527,2132,1997-09-08,3,33.31
21527,2132,1997-11-05,1,14.99
21527,2132,1998-01-16,2,27.98
21540,2133,1997-03-17,2,19.56
21540,2133,1997-03-23,3,39.94
21540,2133,1997-03-27,4,50
21540,2133,1997-04-07,4,49.08
21540,2133,1997-04-22,3,40.7
21540,2133,1997-05-23,1,22.97
21543,2134,1997-03-17,5,71.83
21559,2135,1997-03-17,1,23.99
21559,2135,1997-04-11,4,47.28
21572,2136,1997-03-17,1,14.37
21587,2137,1997-03-17,1,15.36
21594,2138,1997-03-17,1,13.97
21594,2138,1997-04-06,1,16.7
21594,2138,1997-10-01,1,15.49
21602,2139,1997-03-17,2,18.95
21604,2140,1997-03-17,1,21.99
21604,2140,1997-05-06,1,24.99
21617,2141,1997-03-17,1,14.37
21630,2142,1997-03-17,1,26.77
21644,2143,1997-03-17,2,30.32
21644,2143,1997-07-09,2,38.74
21644,2143,1997-07-14,3,44.91
21644,2143,1998-04-16,2,26.98
21644,2143,1998-04-29,3,38.47
21646,2144,1997-03-17,2,23.94
21652,2145,1997-03-17,2,25.56
21652,2145,1997-04-24,1,11.77
21655,2146,1997-03-17,2,28.76
21655,2146,1997-03-30,1,15.36
21655,2146,1997-09-05,1,11.77
21655,2146,1997-10-18,4,58.96
21661,2147,1997-03-17,1,11.77
17862,2148,1997-03-18,1,18.77
20873,2149,1997-03-18,7,101.41
20873,2149,1997-07-17,1,9.77
20873,2149,1997-07-17,1,16.65
20873,2149,1997-07-17,1,15.04
20873,2149,1997-07-17,4,50.27
20873,2149,1997-07-18,3,44.71
20873,2149,1997-07-28,5,60.04
20873,2149,1997-08-12,1,14.37
20873,2149,1997-09-05,1,14.96
20873,2149,1997-09-18,1,12.99
20873,2149,1997-09-22,1,12.99
20873,2149,1997-09-22,1,12.99
20873,2149,1997-10-02,1,14.49
20873,2149,1997-10-16,1,12.99
20873,2149,1997-10-22,3,46.47
20873,2149,1997-10-22,3,46.47
20873,2149,1997-11-05,2,28.98
20873,2149,1997-11-07,3,42.47
20873,2149,1997-11-07,7,94.43
20873,2149,1997-11-07,3,34.97
20873,2149,1997-11-09,3,42.97
20873,2149,1997-11-13,1,12.99
20873,2149,1997-11-13,1,12.99
20873,2149,1997-11-14,1,12.99
20873,2149,1997-11-14,1,12.99
20873,2149,1997-11-14,1,12.99
20873,2149,1997-11-21,2,29.48
20873,2149,1997-11-21,3,39.47
20873,2149,1997-12-01,3,40.97
20873,2149,1997-12-08,5,53.45
20873,2149,1997-12-14,1,11.49
20873,2149,1997-12-14,2,22.98
20873,2149,1997-12-14,1,12.99
20873,2149,1997-12-14,2,26.98
20873,2149,1997-12-14,2,25.48
20873,2149,1997-12-14,2,26.48
20873,2149,1997-12-25,1,11.49
20873,2149,1997-12-30,1,11.49
20873,2149,1998-01-04,2,18.98
20873,2149,1998-01-07,3,52.47
20873,2149,1998-01-07,1,15.49
20873,2149,1998-01-07,1,15.49
20873,2149,1998-01-07,1,15.49
20873,2149,1998-01-14,1,11.49
20873,2149,1998-03-04,4,55.05
20873,2149,1998-03-13,5,60.23
20873,2149,1998-03-17,3,38.97
20873,2149,1998-03-17,3,32.47
20873,2149,1998-05-26,1,12.99
21436,2150,1997-03-18,2,23.34
21557,2151,1997-03-18,2,16.77
21663,2152,1997-03-18,11,121.29
21663,2152,1997-04-13,6,81
21663,2152,1997-06-26,1,16.36
21663,2152,1997-11-11,5,107.45
21663,2152,1998-03-16,2,39.48
21683,2153,1997-03-18,6,77.82
21687,2154,1997-03-18,3,33.72
21687,2154,1997-03-18,1,9.77
21687,2154,1997-03-18,1,9.98
21687,2154,1997-08-17,1,15.36
21687,2154,1997-08-18,2,29.73
21687,2154,1997-12-31,1,28.99
21687,2154,1998-03-07,1,12.99
21698,2155,1997-03-18,3,33.27
21698,2155,1997-04-01,1,16.76
21698,2155,1997-04-07,1,13.97
21698,2155,1997-10-11,1,11.99
21698,2155,1998-02-22,3,42.97
21699,2156,1997-03-18,3,22.73
21715,2157,1997-03-18,1,21.99
21729,2158,1997-03-18,1,14.37
21748,2159,1997-03-18,10,156.49
21766,2160,1997-03-18,3,51.92
21782,2161,1997-03-18,1,16.79
21782,2161,1997-04-01,2,32.74
21782,2161,1997-05-16,3,43.51
21784,2162,1997-03-18,2,32.29
21791,2163,1997-03-18,5,68.85
21791,2163,1997-03-23,4,45.48
21791,2163,1997-03-31,4,50.47
21791,2163,1997-04-06,3,58.09
21791,2163,1997-05-04,4,51.28
21791,2163,1997-06-22,4,52.28
21791,2163,1997-07-26,4,70.07
21791,2163,1997-08-16,3,40.1
21791,2163,1997-09-27,4,47.96
21802,2164,1997-03-18,4,37.84
21825,2165,1997-03-18,2,22.74
21825,2165,1998-05-18,1,9.49
21828,2166,1997-03-18,2,21.54
21828,2166,1997-03-24,2,21.54
21828,2166,1997-05-02,2,22.54
21828,2166,1997-07-09,1,14.37
21828,2166,1997-07-09,1,10.77
21828,2166,1997-07-15,1,9.98
21828,2166,1997-07-25,1,13.97
21850,2167,1997-03-18,1,14.37
21850,2167,1997-10-22,1,12.99
21853,2168,1997-03-18,1,11.77
21853,2168,1997-05-16,1,14.37
21853,2168,1997-12-11,1,15.99
21853,2168,1997-12-11,1,8.99
21853,2168,1998-01-11,1,24.99
21862,2169,1997-03-18,1,21.97
21864,2170,1997-03-18,1,13.97
21864,2170,1997-03-28,1,15.36
21879,2171,1997-03-18,2,16.75
21883,2172,1997-03-18,2,21.54
21883,2172,1997-04-12,2,19.54
21883,2172,1997-10-03,3,29.97
21883,2172,1997-11-21,3,51.97
21883,2172,1997-12-03,2,42.48
21899,2173,1997-03-18,1,10.77
21912,2174,1997-03-18,2,29.92
21912,2174,1998-03-09,2,25.37
21921,2175,1997-03-18,1,26.99
21921,2175,1997-06-05,1,29.6
21921,2175,1998-06-25,1,20.99
21929,2176,1997-03-18,1,49.99
21939,2177,1997-03-18,1,9.77
21939,2177,1997-03-24,1,12.97
21939,2177,1997-04-18,1,9.77
21939,2177,1997-05-13,1,14.96
21939,2177,1997-12-24,1,13.99
21943,2178,1997-03-18,1,15.36
3442,2179,1997-03-19,8,119.36
3442,2179,1997-03-22,1,13.97
3442,2179,1997-08-10,6,95.2
3442,2179,1997-10-07,5,118.45
3442,2179,1997-11-01,6,101.94
3442,2179,1997-11-07,1,12.99
15712,2180,1997-03-19,1,38.77
15712,2180,1997-11-11,4,58.46
21948,2181,1997-03-19,3,38.51
21960,2182,1997-03-19,1,16.36
21962,2183,1997-03-19,2,27.34
21962,2183,1997-03-22,3,42.13
21962,2183,1997-06-15,4,82.33
21962,2183,1998-04-12,1,13.49
21962,2183,1998-05-07,2,30.48
21969,2184,1997-03-19,3,44.13
21969,2184,1997-08-03,2,26.33
21976,2185,1997-03-19,4,74.07
21996,2186,1997-03-19,4,43.08
21996,2186,1997-11-04,1,27.99
22012,2187,1997-03-19,1,9.98
22025,2188,1997-03-19,1,9.99
22033,2189,1997-03-19,1,14.79
22033,2189,1997-03-20,1,14.79
22037,2190,1997-03-19,1,8.77
22044,2191,1997-03-19,7,96.97
22044,2191,1997-04-02,4,51.87
22044,2191,1997-09-15,5,67.45
22050,2192,1997-03-19,1,12.49
22050,2192,1997-10-08,2,15.48
22065,2193,1997-03-19,1,18.99
22077,2194,1997-03-19,1,11.97
22095,2195,1997-03-19,1,13.97
22097,2196,1997-03-19,1,6.79
22097,2196,1997-06-11,1,11.78
22097,2196,1997-09-01,1,12.25
22109,2197,1997-03-19,1,15.76
22119,2198,1997-03-19,1,5.78
22120,2199,1997-03-19,2,28.98
22120,2199,1997-05-10,1,9.98
22120,2199,1998-06-05,2,25.16
22133,2200,1997-03-19,2,30.15
22143,2201,1997-03-19,3,56.97
22143,2201,1997-08-31,2,37.95
22144,2202,1997-03-19,4,59.45
22144,2202,1997-07-27,7,100.59
22144,2202,1997-09-06,5,75.2
22144,2202,1998-01-29,8,110.93
22146,2203,1997-03-19,1,12.49
22163,2204,1997-03-19,1,11.77
22163,2204,1998-04-18,1,19.52
22165,2205,1997-03-19,8,99.54
22165,2205,1997-03-31,8,100.37
22198,2206,1997-03-19,1,15.36
19295,2207,1997-03-20,1,10.77
19295,2207,1997-04-29,1,26.95
19295,2207,1997-05-12,1,14.96
19295,2207,1998-02-09,3,42.06
22212,2208,1997-03-20,2,23.54
22212,2208,1997-11-27,2,10.98
22226,2209,1997-03-20,2,24.34
22234,2210,1997-03-20,1,14.99
22234,2210,1997-06-08,1,11.77
22234,2210,1997-08-21,2,18.54
22234,2210,1997-09-16,2,24.98
22234,2210,1997-10-22,1,29.49
22243,2211,1997-03-20,1,15.36
22254,2212,1997-03-20,1,14.37
22271,2213,1997-03-20,2,24.98
22271,2213,1998-03-08,2,11.98
22286,2214,1997-03-20,1,15.36
22286,2214,1997-08-18,1,5.96
22292,2215,1997-03-20,2,27.94
22303,2216,1997-03-20,2,37.98
22317,2217,1997-03-20,1,12.97
22320,2218,1997-03-20,1,14.96
22320,2218,1997-06-26,1,11.77
22334,2219,1997-03-20,1,12.49
22355,2220,1997-03-20,4,55.66
22355,2220,1997-03-25,1,14.96
22355,2220,1997-04-04,1,9.77
22355,2220,1997-04-11,2,23.54
22355,2220,1997-04-14,1,6.77
22355,2220,1997-04-23,1,8.97
22355,2220,1997-04-26,2,24.36
22355,2220,1997-04-26,1,13.77
22355,2220,1997-06-07,1,12.77
22355,2220,1997-09-06,1,15.36
22355,2220,1997-09-13,1,11.99
22355,2220,1997-10-21,1,12.99
22355,2220,1997-11-01,1,9.99
22355,2220,1997-11-22,1,13.99
22355,2220,1997-11-26,2,26.98
22355,2220,1997-11-26,1,9.99
22355,2220,1997-12-15,3,37.47
22355,2220,1998-02-01,1,12.99
22355,2220,1998-02-12,1,12.49
22355,2220,1998-03-08,1,11.99
22355,2220,1998-03-09,1,9.49
22355,2220,1998-03-12,3,37.47
22355,2220,1998-04-03,1,11.88
22355,2220,1998-06-10,1,10.99
22356,2221,1997-03-20,5,70.66
22356,2221,1997-05-22,15,214.7
22356,2221,1997-06-18,1,14.96
22356,2221,1997-08-08,8,147.15
22356,2221,1997-10-03,13,188.37
22356,2221,1997-10-14,1,15.49
22356,2221,1998-02-27,17,263.6
22356,2221,1998-03-17,1,103.99
22357,2222,1997-03-20,6,73.22
22357,2222,1997-10-05,1,12.99
22357,2222,1998-03-13,3,28.47
22370,2223,1997-03-20,1,4.79
22382,2224,1997-03-20,3,69.97
22402,2225,1997-03-20,2,21.54
22416,2226,1997-03-20,1,11.97
22434,2227,1997-03-20,1,15.36
22434,2227,1997-11-30,2,17.48
18046,2228,1997-03-21,2,28.34
18046,2228,1997-06-13,3,38.9
18046,2228,1997-08-06,2,30.92
18046,2228,1997-08-07,1,15.36
18046,2228,1998-02-23,7,77.93
18046,2228,1998-02-24,3,27.47
18046,2228,1998-02-24,1,14.49
18046,2228,1998-02-26,2,25.48
18046,2228,1998-02-27,3,44.97
18046,2228,1998-03-23,2,30.98
18046,2228,1998-04-22,4,47.96
18046,2228,1998-04-30,1,11.49
22449,2229,1997-03-21,1,14.79
22465,2230,1997-03-21,2,12.76
22471,2231,1997-03-21,3,36.91
22471,2231,1997-07-28,3,35.91
22471,2231,1997-09-22,4,46.96
22485,2232,1997-03-21,1,13.97
22486,2233,1997-03-21,2,27.76
22486,2233,1997-09-28,3,38.97
22493,2234,1997-03-21,1,14.37
22493,2234,1997-08-18,3,71.5
22493,2234,1998-06-03,2,28.98
22493,2234,1998-06-11,1,12.49
22511,2235,1997-03-21,3,43.3
22511,2235,1997-05-14,2,39.98
22520,2236,1997-03-21,5,68.24
22535,2237,1997-03-21,2,28.13
22535,2237,1998-01-29,2,32.48
22548,2238,1997-03-21,1,14.96
22549,2239,1997-03-21,3,41.31
22549,2239,1997-03-31,3,41.31
22549,2239,1997-05-05,3,49.91
22549,2239,1997-10-29,3,36.47
22549,2239,1997-11-06,3,39.47
22549,2239,1997-11-10,3,35.97
22549,2239,1998-03-19,3,44.97
22549,2239,1998-04-27,3,38.97
22549,2239,1998-06-23,3,43.97
22550,2240,1997-03-21,1,16.36
22550,2240,1997-04-04,1,11.77
22550,2240,1997-04-09,1,15.96
22550,2240,1997-05-13,4,61.24
22550,2240,1997-05-30,2,29.92
22550,2240,1997-06-01,2,25.73
22550,2240,1997-09-30,3,41.97
22550,2240,1998-03-10,2,28.84
22566,2241,1997-03-21,2,30.72
22579,2242,1997-03-21,3,51.1
22593,2243,1997-03-21,1,13.97
22608,2244,1997-03-21,1,11.77
22623,2245,1997-03-21,1,19.99
22636,2246,1997-03-21,3,47.28
10961,2247,1997-03-22,7,112.2
21035,2248,1997-03-22,3,44.3
21035,2248,1998-02-11,3,34.47
21574,2249,1997-03-22,2,33.37
22291,2250,1997-03-22,3,57.74
22291,2250,1997-05-29,1,18.76
22503,2251,1997-03-22,1,15.76
22648,2252,1997-03-22,2,28.73
22648,2252,1997-03-22,1,13.77
22648,2252,1997-03-22,1,13.77
22648,2252,1997-03-22,1,16.36
22648,2252,1997-05-20,1,13.77
22656,2253,1997-03-22,3,58.71
22656,2253,1997-12-02,2,32.48
22656,2253,1998-02-06,13,84.87
22659,2254,1997-03-22,4,47.48
22659,2254,1997-04-17,4,61.24
22659,2254,1998-04-15,2,14.87
22673,2255,1997-03-22,1,13.97
22690,2256,1997-03-22,2,15.76
22715,2257,1997-03-22,3,44.13
22728,2258,1997-03-22,1,14.96
22728,2258,1997-03-22,1,13.97
22728,2258,1997-03-22,1,14.96
22728,2258,1997-03-22,1,14.79
22728,2258,1997-03-22,1,13.77
22738,2259,1997-03-22,3,43.11
22744,2260,1997-03-22,2,28.34
22744,2260,1997-05-24,8,95.95
22744,2260,1997-12-23,2,30.98
22754,2261,1997-03-22,4,55.48
22754,2261,1997-05-03,5,73.25
22754,2261,1997-06-12,4,67.77
22754,2261,1997-06-21,6,79.21
22754,2261,1997-08-30,6,99.2
22754,2261,1997-10-20,5,65.95
22754,2261,1997-11-16,4,53.46
22754,2261,1998-01-15,1,12.99
22754,2261,1998-03-29,5,74.95
22754,2261,1998-03-29,1,12.99
22754,2261,1998-03-31,8,98.57
22754,2261,1998-03-31,1,14.99
22754,2261,1998-04-22,4,54.35
22754,2261,1998-05-18,6,72.94
22754,2261,1998-06-13,4,49.96
22754,2261,1998-06-21,3,38.47
22761,2262,1997-03-22,2,36.76
22775,2263,1997-03-22,3,44.29
22775,2263,1997-11-10,1,13.99
22775,2263,1997-12-05,3,23.47
22775,2263,1997-12-13,3,38.97
22775,2263,1997-12-17,3,37.47
22784,2264,1997-03-22,1,10.77
22784,2264,1997-03-22,1,11.77
22784,2264,1997-08-12,7,127.09
22784,2264,1997-09-27,1,12.99
22784,2264,1997-09-27,1,14.49
22791,2265,1997-03-22,1,13.97
22791,2265,1997-12-12,1,9.49
22791,2265,1998-01-07,1,13.99
22791,2265,1998-05-24,4,39.46
22791,2265,1998-06-13,1,11.49
22807,2266,1997-03-22,1,11.77
22819,2267,1997-03-22,4,49.68
22819,2267,1998-03-01,6,74.53
22835,2268,1997-03-22,1,19.99
22853,2269,1997-03-22,1,12.9
22867,2270,1997-03-22,1,24.99
22867,2270,1997-07-14,1,14.96
22875,2271,1997-03-23,1,34.77
22894,2272,1997-03-23,2,21.76
22911,2273,1997-03-23,1,11.77
22922,2274,1997-03-23,3,60.19
22922,2274,1997-04-26,1,26.99
22926,2275,1997-03-23,2,29.73
22937,2276,1997-03-23,1,26.77
22937,2276,1997-12-18,2,48.98
22937,2276,1997-12-21,2,32.48
22937,2276,1997-12-23,2,19.48
22937,2276,1998-01-06,2,42.48
22937,2276,1998-01-19,1,45.49
22937,2276,1998-01-25,4,123.46
22937,2276,1998-02-01,1,64.49
22937,2276,1998-02-14,1,45.49
22937,2276,1998-04-08,1,45.49
22956,2277,1997-03-23,2,44.73
22967,2278,1997-03-23,2,28.73
22967,2278,1997-08-25,3,45.29
22972,2279,1997-03-23,2,28.47
22975,2280,1997-03-23,2,33.72
22975,2280,1997-06-15,1,18.77
22975,2280,1997-08-15,3,40.53
22975,2280,1997-10-09,2,26.48
22975,2280,1997-12-12,1,22.49
22975,2280,1998-01-29,2,22.98
22975,2280,1998-02-08,3,47.47
22975,2280,1998-03-01,1,23.99
22975,2280,1998-05-06,2,32.27
22975,2280,1998-06-17,1,15.99
22983,2281,1997-03-23,1,11.77
22986,2282,1997-03-23,2,29.14
22986,2282,1997-03-28,1,14.37
22995,2283,1997-03-23,1,7.78
23011,2284,1997-03-23,1,14.37
23024,2285,1997-03-23,3,36.9
23024,2285,1997-03-30,4,57.09
23024,2285,1997-04-04,1,11.77
23024,2285,1997-04-20,4,49.48
23024,2285,1997-05-03,4,59.16
23024,2285,1997-05-21,2,30.32
23024,2285,1997-06-24,3,42.92
23027,2286,1997-03-23,1,19.77
23049,2287,1997-03-23,3,35.91
23049,2287,1997-12-02,2,27.98
23062,2288,1997-03-23,3,41.31
23078,2289,1997-03-23,1,14.99
23087,2290,1997-03-23,2,27.13
23087,2290,1997-07-12,2,29.33
23092,2291,1997-03-23,1,13.97
23106,2292,1997-03-23,1,11.77
23111,2293,1997-03-23,2,33.72
23111,2293,1997-04-06,1,14.37
23111,2293,1997-07-09,2,29.92
23111,2293,1998-01-18,1,12.99
23111,2293,1998-06-14,3,39.86
23114,2294,1997-03-23,2,20.76
23114,2294,1997-04-18,2,22.74
23114,2294,1997-04-30,2,40.48
23114,2294,1997-05-20,3,87.04
23114,2294,1997-06-19,1,15.36
23114,2294,1997-07-08,2,27.43
23114,2294,1997-08-18,1,14.96
23114,2294,1997-10-16,1,11.99
23114,2294,1997-10-27,1,16.99
