"","cust","x","t.x","litt","sales","sales.x","first","T.cal","T.star","x.star","sales.star","first.sales","xstar.m1","xstar.m2"
"2028",20354,1,22.7142857142857,3.12299405316492,41.24,21.7,1997-03-13,28.7142857142857,39,1,12.99,0.01954,1.015,0.74
"2029",20364,0,0,0,51.87,0,1997-03-13,28.7142857142857,39,1,9.99,0.05187,0.25,0.18
"2030",20380,0,0,0,11.78,0,1997-03-13,28.7142857142857,39,0,0,0.01178,0.235,0.2
"2031",20390,1,15.1428571428571,2.71752894505675,34.36,19.99,1997-03-13,28.7142857142857,39,0,0,0.01437,0.905,0.815
"2032",20396,0,0,0,9.99,0,1997-03-13,28.7142857142857,39,0,0,0.00999,0.125,0.23
"2033",20411,4,21.7142857142857,4.54749518726259,143.07,106.24,1997-03-14,28.5714285714286,39,5,103.42,0.03683,3.18,2.69
"2034",20412,2,8.42857142857143,2.79028829933918,68.18,40.19,1997-03-13,28.7142857142857,39,3,64.95,0.02799,0.695,0.97
"2035",20414,0,0,0,20.99,0,1997-03-13,28.7142857142857,39,0,0,0.02099,0.155,0.3
"2036",20431,0,0,0,93.4,0,1997-03-13,28.7142857142857,39,0,0,0.0934,0.225,0.175
"2037",20445,0,0,0,11.77,0,1997-03-13,28.7142857142857,39,0,0,0.01177,0.205,0.245
"2038",20459,0,0,0,20.99,0,1997-03-13,28.7142857142857,39,0,0,0.02099,0.21,0.31
"2039",20462,1,15.5714285714286,2.74543773317383,56.54,11.77,1997-03-13,28.7142857142857,39,2,25.98,0.04477,1.025,0.895
"2040",20473,0,0,0,18.36,0,1997-03-13,28.7142857142857,39,0,0,0.01836,0.185,0.13
"2041",20491,0,0,0,33.51,0,1997-03-13,28.7142857142857,39,0,0,0.03351,0.24,0.195
"2042",20512,0,0,0,6.79,0,1997-03-13,28.7142857142857,39,0,0,0.00679,0.165,0.205
"2043",20525,0,0,0,58.66,0,1997-03-13,28.7142857142857,39,1,29.48,0.05866,0.085,0.19
"2044",20532,1,13,2.56494935746154,54.68,27.94,1997-03-13,28.7142857142857,39,4,59.96,0.02674,0.82,0.92
"2045",20545,0,0,0,12.49,0,1997-03-13,28.7142857142857,39,0,0,0.01249,0.255,0.275
"2046",20547,7,24.2857142857143,5.43257884304568,130.58,116.21,1997-03-13,28.7142857142857,39,0,0,0.01437,4.8,5.01
"2047",20565,0,0,0,15.36,0,1997-03-13,28.7142857142857,39,0,0,0.01536,0.21,0.245
"2048",20582,0,0,0,28.34,0,1997-03-13,28.7142857142857,39,0,0,0.02834,0.15,0.285
"2049",20592,1,8.71428571428571,2.164963715118,25.76,10.77,1997-03-13,28.7142857142857,39,1,12.18,0.01499,0.725,0.66
"2050",20601,0,0,0,17.96,0,1997-03-13,28.7142857142857,39,0,0,0.01796,0.155,0.22
"2051",20617,0,0,0,9.97,0,1997-03-14,28.5714285714286,39,2,33.48,0.00997,0.21,0.2
"2052",20626,1,2.28571428571429,0.826678573184468,29.13,13.77,1997-03-14,28.5714285714286,39,0,0,0.01536,0.38,0.315
"2053",20637,0,0,0,17.54,0,1997-03-14,28.5714285714286,39,0,0,0.01754,0.18,0.23
"2054",20649,0,0,0,79.2,0,1997-03-14,28.5714285714286,39,0,0,0.0792,0.245,0.255
"2055",20666,0,0,0,9.97,0,1997-03-14,28.5714285714286,39,0,0,0.00997,0.155,0.145
"2056",20678,0,0,0,22.48,0,1997-03-14,28.5714285714286,39,0,0,0.02248,0.33,0.195
"2057",20683,2,9.57142857142857,1.36567507391715,34.91,26.14,1997-03-14,28.5714285714286,39,0,0,0.00877,0.94,0.86
"2058",20684,1,2.14285714285714,0.762140052046897,121.49,66.43,1997-03-14,28.5714285714286,39,1,54.46,0.05506,0.315,0.345
"2059",20693,0,0,0,10.97,0,1997-03-14,28.5714285714286,39,0,0,0.01097,0.245,0.235
"2060",20695,4,25.1428571428571,3.81729574607169,189.15,150.64,1997-03-14,28.5714285714286,39,10,486.96,0.03851,3.55,3.36
"2061",20704,2,5.71428571428571,2.08959391314385,112.99,61.87,1997-03-14,28.5714285714286,39,7,246.12,0.05112,0.685,0.7
"2062",20706,0,0,0,349.9,0,1997-03-14,28.5714285714286,39,0,0,0.3499,0.19,0.135
"2063",20723,0,0,0,13.97,0,1997-03-14,28.5714285714286,39,2,11.98,0.01397,0.185,0.155
"2064",20730,1,14.8571428571429,2.69848075008606,51.71,14.79,1997-03-14,28.5714285714286,39,0,0,0.03692,0.57,0.925
"2065",20743,3,15,2.45731869326917,154.65,131.11,1997-03-14,28.5714285714286,39,0,0,0.02354,1.62,1.49
"2066",20747,0,0,0,11.77,0,1997-03-14,28.5714285714286,39,0,0,0.01177,0.2,0.14
"2067",20766,0,0,0,74.25,0,1997-03-14,28.5714285714286,39,0,0,0.07425,0.125,0.205
"2068",20768,1,11,2.39789527279837,37.23,12.25,1997-03-14,28.5714285714286,39,0,0,0.02498,0.705,0.695
"2069",20787,0,0,0,12.49,0,1997-03-14,28.5714285714286,39,0,0,0.01249,0.165,0.175
"2070",20799,0,0,0,42.71,0,1997-03-14,28.5714285714286,39,0,0,0.04271,0.165,0.23
"2071",20813,1,13.1428571428571,2.57587842799373,125.49,50.48,1997-03-14,28.5714285714286,39,1,59.96,0.07501,0.83,0.775
"2072",20820,0,0,0,33.31,0,1997-03-14,28.5714285714286,39,0,0,0.03331,0.27,0.155
"2073",20828,1,8.42857142857143,2.13162729485041,31.32,14.96,1997-03-14,28.5714285714286,39,0,0,0.01636,0.685,0.62
"2074",20840,1,25.4285714285714,3.23587340123677,133.14,122.37,1997-03-14,28.5714285714286,39,0,0,0.01077,1.065,1.125
"2075",20841,0,0,0,9.77,0,1997-03-14,28.5714285714286,39,0,0,0.00977,0.165,0.255
"2076",20862,0,0,0,17.7,0,1997-03-14,28.5714285714286,39,0,0,0.0177,0.17,0.3
"2077",20873,7,26.8571428571429,3.31435234523518,366.19,264.78,1997-03-18,28,39,21,1071.06,0.10141,6.26,6.16
"2078",20876,0,0,0,38.95,0,1997-03-15,28.4285714285714,39,0,0,0.03895,0.17,0.25
"2079",20888,0,0,0,45.88,0,1997-03-15,28.4285714285714,39,0,0,0.04588,0.22,0.06
"2080",20900,0,0,0,13.97,0,1997-03-15,28.4285714285714,39,0,0,0.01397,0.165,0.195
"2081",20913,0,0,0,38.13,0,1997-03-15,28.4285714285714,39,0,0,0.03813,0.14,0.195
"2082",20931,0,0,0,55.46,0,1997-03-15,28.4285714285714,39,1,50.96,0.05546,0.2,0.205
"2083",20947,0,0,0,21.74,0,1997-03-15,28.4285714285714,39,0,0,0.02174,0.115,0.265
"2084",20961,2,27.7142857142857,5.25589971188389,116.18,78.67,1997-03-15,28.4285714285714,39,2,39.46,0.03751,1.67,1.84
"2085",20967,3,27.7142857142857,4.4388367533342,102.38,58.4,1997-03-15,28.4285714285714,39,1,34.07,0.04398,2.465,2.41
"2086",20970,0,0,0,19.95,0,1997-03-15,28.4285714285714,39,0,0,0.01995,0.165,0.245
"2087",20980,1,13.8571428571429,2.62880082944807,14.74,8.97,1997-03-15,28.4285714285714,39,2,74.82,0.00577,0.825,0.77
"2088",20992,0,0,0,48.16,0,1997-03-15,28.4285714285714,39,0,0,0.04816,0.13,0.19
"2089",20994,1,4.14285714285714,1.42138568093116,58.45,35.91,1997-03-15,28.4285714285714,39,2,69.53,0.02254,0.44,0.465
"2090",21001,1,21.1428571428571,3.0513021247088,44.7,28.74,1997-03-15,28.4285714285714,39,2,34.47,0.01596,0.9,1.005
"2091",21002,3,7.28571428571429,1.2010530942226,58.28,34.81,1997-03-15,28.4285714285714,39,0,0,0.02347,0.435,0.585
"2092",21004,3,27.7142857142857,5.59660625264389,101.24,81.27,1997-03-15,28.4285714285714,39,3,89.94,0.01997,2.385,2.265
"2093",21008,0,0,0,10.77,0,1997-03-15,28.4285714285714,39,1,11.88,0.01077,0.27,0.32
"2094",21022,0,0,0,41.48,0,1997-03-15,28.4285714285714,39,0,0,0.04148,0.18,0.125
"2095",21035,0,0,0,44.3,0,1997-03-22,27.4285714285714,39,1,34.47,0.0443,0.165,0.315
"2096",21042,0,0,0,15.36,0,1997-03-15,28.4285714285714,39,3,80.47,0.01536,0.24,0.245
"2097",21054,0,0,0,29.92,0,1997-03-15,28.4285714285714,39,3,75.83,0.02992,0.18,0.17
"2098",21066,1,1.42857142857143,0.356674943938732,29.33,4.79,1997-03-15,28.4285714285714,39,0,0,0.02454,0.385,0.37
"2099",21071,0,0,0,14.37,0,1997-03-15,28.4285714285714,39,0,0,0.01437,0.12,0.175
"2100",21086,2,8.42857142857143,2.79028829933918,179.32,89.97,1997-03-15,28.4285714285714,39,3,97.92,0.08935,0.74,0.84
"2101",21088,0,0,0,11.97,0,1997-03-15,28.4285714285714,39,0,0,0.01197,0.15,0.28
"2102",21103,1,0.857142857142857,-0.154150679827258,69.93,14.96,1997-03-15,28.4285714285714,39,0,0,0.05497,0.335,0.335
"2103",21106,0,0,0,97.79,0,1997-03-16,28.2857142857143,39,1,62.45,0.09779,0.21,0.24
"2104",21118,0,0,0,11.77,0,1997-03-16,28.2857142857143,39,0,0,0.01177,0.23,0.3
"2105",21128,1,28.2857142857143,3.34235688163922,24.76,12.99,1997-03-16,28.2857142857143,39,1,12.99,0.01177,1.035,0.895
"2106",21131,1,1.28571428571429,0.251314428280906,44.49,16.36,1997-03-16,28.2857142857143,39,0,0,0.02813,0.245,0.255
"2107",21137,0,0,0,25.94,0,1997-03-16,28.2857142857143,39,0,0,0.02594,0.135,0.3
"2108",21144,2,5.42857142857143,1.97181087748747,67.31,43.32,1997-03-16,28.2857142857143,39,1,39.98,0.02399,0.51,0.515
"2109",21150,0,0,0,9.98,0,1997-03-16,28.2857142857143,39,0,0,0.00998,0.24,0.18
"2110",21161,2,22.1428571428571,4.31175743882732,81.62,51.7,1997-03-16,28.2857142857143,39,1,37.48,0.02992,1.605,1.845
"2111",21164,0,0,0,12.49,0,1997-03-16,28.2857142857143,39,0,0,0.01249,0.22,0.235
"2112",21171,3,26,5.33941454186148,187.38,136.93,1997-03-16,28.2857142857143,39,2,115.92,0.05045,2.39,2.48
"2113",21177,0,0,0,9.98,0,1997-03-16,28.2857142857143,39,0,0,0.00998,0.275,0.2
"2114",21181,4,11.1428571428571,3.51097959407501,341.22,308.25,1997-03-16,28.2857142857143,39,0,0,0.03297,1.005,1.16
"2115",21192,0,0,0,74.22,0,1997-03-16,28.2857142857143,39,1,170.9,0.07422,0.255,0.185
"2116",21198,1,11,2.39789527279837,60.12,31.76,1997-03-16,28.2857142857143,39,1,28.98,0.02836,0.7,0.9
"2117",21200,1,7.57142857142857,2.02438176449681,70.27,54.51,1997-03-16,28.2857142857143,39,0,0,0.01576,0.66,0.51
"2118",21209,0,0,0,51.68,0,1997-03-16,28.2857142857143,39,0,0,0.05168,0.2,0.25
"2119",21223,0,0,0,21.53,0,1997-03-16,28.2857142857143,39,3,78.44,0.02153,0.205,0.21
"2120",21224,1,18.8571428571429,2.93689177353106,94.79,48.91,1997-03-16,28.2857142857143,39,0,0,0.04588,1.13,0.8
"2121",21242,0,0,0,22.95,0,1997-03-16,28.2857142857143,39,0,0,0.02295,0.205,0.16
"2122",21244,3,21.1428571428571,4.29686882633357,71.25,56.46,1997-03-16,28.2857142857143,39,1,33.48,0.01479,1.98,2.185
"2123",21262,0,0,0,28.93,0,1997-03-16,28.2857142857143,39,0,0,0.02893,0.115,0.265
"2124",21275,0,0,0,32.52,0,1997-03-16,28.2857142857143,39,0,0,0.03252,0.24,0.18
"2125",21288,0,0,0,11.77,0,1997-03-16,28.2857142857143,39,0,0,0.01177,0.215,0.285
"2126",21294,1,13.2857142857143,2.58668934409794,131.64,15.76,1997-03-16,28.2857142857143,39,2,35.46,0.11588,0.965,0.8
"2127",21296,1,1.57142857142857,0.451985123743057,59.59,42.29,1997-03-16,28.2857142857143,39,0,0,0.0173,0.275,0.24
"2128",21307,0,0,0,19.77,0,1997-03-16,28.2857142857143,39,1,17.99,0.01977,0.135,0.27
"2129",21320,0,0,0,21.77,0,1997-03-16,28.2857142857143,39,0,0,0.02177,0.18,0.23
"2130",21334,0,0,0,9.99,0,1997-03-16,28.2857142857143,39,0,0,0.00999,0.13,0.26
"2131",21351,0,0,0,14.96,0,1997-03-16,28.2857142857143,39,0,0,0.01496,0.275,0.205
"2132",21361,0,0,0,26.14,0,1997-03-16,28.2857142857143,39,0,0,0.02614,0.15,0.275
"2133",21377,1,19,2.94443897916644,60.69,14.37,1997-03-16,28.2857142857143,39,2,63.81,0.03033,1.035,1.135
"2134",21381,0,0,0,22.96,0,1997-03-16,28.2857142857143,39,2,67.45,0.02296,0.165,0.235
"2135",21387,1,4.28571428571429,1.45528723260684,191.85,176.86,1997-03-16,28.2857142857143,39,0,0,0.01499,0.49,0.49
"2136",21405,6,12.4285714285714,2.64965854747049,241.65,226.86,1997-03-17,28.1428571428571,39,0,0,0.01479,1.215,0.83
"2137",21409,0,0,0,42.01,0,1997-03-17,28.1428571428571,39,0,0,0.04201,0.12,0.23
"2138",21419,0,0,0,26.14,0,1997-03-17,28.1428571428571,39,0,0,0.02614,0.195,0.24
"2139",21436,0,0,0,23.34,0,1997-03-18,28,39,0,0,0.02334,0.155,0.15
"2140",21456,0,0,0,27.47,0,1997-03-17,28.1428571428571,39,0,0,0.02747,0.28,0.22
"2141",21479,0,0,0,11.77,0,1997-03-17,28.1428571428571,39,0,0,0.01177,0.195,0.205
"2142",21490,3,24.4285714285714,4.31884773305235,189.84,160.71,1997-03-17,28.1428571428571,39,2,76.44,0.02913,2.33,2.165
"2143",21493,0,0,0,57.05,0,1997-03-17,28.1428571428571,39,0,0,0.05705,0.12,0.265
"2144",21511,0,0,0,11.77,0,1997-03-17,28.1428571428571,39,0,0,0.01177,0.215,0.19
"2145",21526,0,0,0,62.85,0,1997-03-17,28.1428571428571,39,0,0,0.06285,0.135,0.275
"2146",21527,2,25,4.79663350274014,69.23,39.27,1997-03-17,28.1428571428571,39,2,42.97,0.02996,1.505,1.63
"2147",21540,5,9.57142857142857,1.98843576345711,222.25,202.69,1997-03-17,28.1428571428571,39,0,0,0.01956,0.64,0.6
"2148",21543,0,0,0,71.83,0,1997-03-17,28.1428571428571,39,0,0,0.07183,0.225,0.185
"2149",21557,0,0,0,16.77,0,1997-03-18,28,39,0,0,0.01677,0.14,0.23
"2150",21559,1,3.57142857142857,1.27296567581289,71.27,47.28,1997-03-17,28.1428571428571,39,0,0,0.02399,0.37,0.5
"2151",21572,0,0,0,14.37,0,1997-03-17,28.1428571428571,39,0,0,0.01437,0.17,0.155
"2152",21574,0,0,0,33.37,0,1997-03-22,27.4285714285714,39,0,0,0.03337,0.17,0.235
"2153",21587,0,0,0,15.36,0,1997-03-17,28.1428571428571,39,0,0,0.01536,0.17,0.17
"2154",21594,1,2.85714285714286,1.04982212449868,30.67,16.7,1997-03-17,28.1428571428571,39,1,15.49,0.01397,0.345,0.47
"2155",21602,0,0,0,18.95,0,1997-03-17,28.1428571428571,39,0,0,0.01895,0.225,0.255
"2156",21604,1,7.14285714285714,1.96611285637283,46.98,24.99,1997-03-17,28.1428571428571,39,0,0,0.02199,0.56,0.53
"2157",21617,0,0,0,14.37,0,1997-03-17,28.1428571428571,39,0,0,0.01437,0.22,0.235
"2158",21630,0,0,0,26.77,0,1997-03-17,28.1428571428571,39,0,0,0.02677,0.195,0.295
"2159",21644,2,17,2.45381606271797,113.97,83.65,1997-03-17,28.1428571428571,39,2,65.45,0.03032,1.28,1.17
"2160",21646,0,0,0,23.94,0,1997-03-17,28.1428571428571,39,0,0,0.02394,0.2,0.225
"2161",21652,1,5.42857142857143,1.69167601067107,37.33,11.77,1997-03-17,28.1428571428571,39,0,0,0.02556,0.41,0.38
"2162",21655,2,24.5714285714286,3.74203326157114,55.89,27.13,1997-03-17,28.1428571428571,39,1,58.96,0.02876,1.49,1.705
"2163",21661,0,0,0,11.77,0,1997-03-17,28.1428571428571,39,0,0,0.01177,0.245,0.225
"2164",21663,2,14.2857142857143,3.67034133311503,218.65,97.36,1997-03-18,28,39,2,146.93,0.12129,1.165,1.475
"2165",21683,0,0,0,77.82,0,1997-03-18,28,39,0,0,0.07782,0.135,0.17
"2166",21687,2,21.8571428571429,1.13206022273565,98.56,45.09,1997-03-18,28,39,2,41.98,0.03372,1.645,1.535
"2167",21698,2,2.85714285714286,0.538996500732687,64,30.73,1997-03-18,28,39,2,54.96,0.03327,0.32,0.305
"2168",21699,0,0,0,22.73,0,1997-03-18,28,39,0,0,0.02273,0.175,0.125
"2169",21715,0,0,0,21.99,0,1997-03-18,28,39,0,0,0.02199,0.18,0.215
"2170",21729,0,0,0,14.37,0,1997-03-18,28,39,0,0,0.01437,0.255,0.23
"2171",21748,0,0,0,156.49,0,1997-03-18,28,39,0,0,0.15649,0.21,0.19
"2172",21766,0,0,0,51.92,0,1997-03-18,28,39,0,0,0.05192,0.2,0.205
"2173",21782,2,8.42857142857143,2.55389952127495,93.04,76.25,1997-03-18,28,39,0,0,0.01679,0.765,0.655
"2174",21784,0,0,0,32.29,0,1997-03-18,28,39,0,0,0.03229,0.15,0.23
"2175",21791,8,27.5714285714286,7.44593511980827,484.58,415.73,1997-03-18,28,39,0,0,0.06885,7.255,7.39
"2176",21802,0,0,0,37.84,0,1997-03-18,28,39,0,0,0.03784,0.215,0.245
"2177",21825,0,0,0,22.74,0,1997-03-18,28,39,1,9.49,0.02274,0.225,0.13
"2178",21828,5,18.4285714285714,4.03962263747934,114.71,93.17,1997-03-18,28,39,0,0,0.02154,3.55,2.98
"2179",21850,0,0,0,14.37,0,1997-03-18,28,39,1,12.99,0.01437,0.23,0.28
"2180",21853,1,8.42857142857143,2.13162729485041,26.14,14.37,1997-03-18,28,39,2,49.97,0.01177,0.695,0.61
"2181",21862,0,0,0,21.97,0,1997-03-18,28,39,0,0,0.02197,0.22,0.22
"2182",21864,1,1.42857142857143,0.356674943938732,29.33,15.36,1997-03-18,28,39,0,0,0.01397,0.195,0.34
"2183",21871,1,21.4285714285714,3.06472514504094,54.95,34.97,1997-03-25,27,39,0,0,0.01998,0.995,1.005
"2184",21879,0,0,0,16.75,0,1997-03-18,28,39,0,0,0.01675,0.185,0.28
"2185",21883,1,3.57142857142857,1.27296567581289,41.08,19.54,1997-03-18,28,39,3,124.42,0.02154,0.375,0.515
"2186",21899,0,0,0,10.77,0,1997-03-18,28,39,0,0,0.01077,0.22,0.195
"2187",21912,0,0,0,29.92,0,1997-03-18,28,39,1,25.37,0.02992,0.18,0.245
"2188",21921,1,11.2857142857143,2.42353770341171,56.59,29.6,1997-03-18,28,39,1,20.99,0.02699,0.73,0.57
"2189",21929,0,0,0,49.99,0,1997-03-18,28,39,0,0,0.04999,0.285,0.19
"2190",21939,3,8,2.39178067179852,47.47,37.7,1997-03-18,28,39,1,13.99,0.00977,0.515,0.895
"2191",21943,0,0,0,15.36,0,1997-03-18,28,39,0,0,0.01536,0.16,0.28
"2192",21948,0,0,0,38.51,0,1997-03-19,27.8571428571429,39,0,0,0.03851,0.15,0.16
"2193",21960,0,0,0,16.36,0,1997-03-19,27.8571428571429,39,0,0,0.01636,0.145,0.19
"2194",21962,2,12.5714285714286,1.6494432470478,151.8,124.46,1997-03-19,27.8571428571429,39,2,43.97,0.02734,0.955,1.245
"2195",21969,1,19.5714285714286,2.97407077677281,70.46,26.33,1997-03-19,27.8571428571429,39,0,0,0.04413,1.11,0.935
"2196",21976,0,0,0,74.07,0,1997-03-19,27.8571428571429,39,0,0,0.07407,0.17,0.195
"2197",21996,0,0,0,43.08,0,1997-03-19,27.8571428571429,39,1,27.99,0.04308,0.17,0.24
"2198",22012,0,0,0,9.98,0,1997-03-19,27.8571428571429,39,0,0,0.00998,0.14,0.285
"2199",22025,0,0,0,9.99,0,1997-03-19,27.8571428571429,39,0,0,0.00999,0.24,0.2
"2200",22033,1,0.142857142857143,-1.94591014905531,29.58,14.79,1997-03-19,27.8571428571429,39,0,0,0.01479,0.27,0.215
"2201",22037,0,0,0,8.77,0,1997-03-19,27.8571428571429,39,0,0,0.00877,0.19,0.23
"2202",22044,2,25.7142857142857,3.85922481986118,216.29,119.32,1997-03-19,27.8571428571429,39,0,0,0.09697,1.625,1.98
"2203",22050,0,0,0,12.49,0,1997-03-19,27.8571428571429,39,1,15.48,0.01249,0.155,0.27
"2204",22065,0,0,0,18.99,0,1997-03-19,27.8571428571429,39,0,0,0.01899,0.25,0.25
"2205",22077,0,0,0,11.97,0,1997-03-19,27.8571428571429,39,0,0,0.01197,0.195,0.195
"2206",22095,0,0,0,13.97,0,1997-03-19,27.8571428571429,39,0,0,0.01397,0.145,0.215
"2207",22097,2,23.7142857142857,4.94571574799694,30.82,24.03,1997-03-19,27.8571428571429,39,0,0,0.00679,1.485,1.645
"2208",22109,0,0,0,15.76,0,1997-03-19,27.8571428571429,39,0,0,0.01576,0.23,0.185
"2209",22119,0,0,0,5.78,0,1997-03-19,27.8571428571429,39,0,0,0.00578,0.15,0.235
"2210",22120,1,7.42857142857143,2.00533356952611,38.96,9.98,1997-03-19,27.8571428571429,39,1,25.16,0.02898,0.525,0.69
"2211",22133,0,0,0,30.15,0,1997-03-19,27.8571428571429,39,0,0,0.03015,0.205,0.255
"2212",22143,1,23.5714285714286,3.16003532484527,94.92,37.95,1997-03-19,27.8571428571429,39,0,0,0.05697,1.045,1.1
"2213",22144,2,24.4285714285714,4.68928621904926,235.24,175.79,1997-03-19,27.8571428571429,39,1,110.93,0.05945,1.605,1.97
"2214",22146,0,0,0,12.49,0,1997-03-19,27.8571428571429,39,0,0,0.01249,0.175,0.175
"2215",22163,0,0,0,11.77,0,1997-03-19,27.8571428571429,39,1,19.52,0.01177,0.1,0.225
"2216",22165,1,1.71428571428571,0.538996500732687,199.91,100.37,1997-03-19,27.8571428571429,39,0,0,0.09954,0.285,0.29
"2217",22180,0,0,0,11.77,0,1997-03-25,27,39,0,0,0.01177,0.21,0.26
"2218",22198,0,0,0,15.36,0,1997-03-19,27.8571428571429,39,0,0,0.01536,0.185,0.195
"2219",22212,0,0,0,23.54,0,1997-03-20,27.7142857142857,39,1,10.98,0.02354,0.245,0.245
"2220",22226,0,0,0,24.34,0,1997-03-20,27.7142857142857,39,0,0,0.02434,0.155,0.23
"2221",22234,3,25.7142857142857,6.10645781873359,70.28,55.29,1997-03-20,27.7142857142857,39,1,29.49,0.01499,2.32,2.295
"2222",22243,0,0,0,15.36,0,1997-03-20,27.7142857142857,39,0,0,0.01536,0.215,0.215
"2223",22254,0,0,0,14.37,0,1997-03-20,27.7142857142857,39,0,0,0.01437,0.18,0.245
"2224",22271,0,0,0,24.98,0,1997-03-20,27.7142857142857,39,1,11.98,0.02498,0.16,0.21
"2225",22286,1,21.5714285714286,3.07136968775961,21.32,5.96,1997-03-20,27.7142857142857,39,0,0,0.01536,1.06,1.055
"2226",22291,1,9.71428571428571,2.27359755612079,76.5,18.76,1997-03-22,27.4285714285714,39,0,0,0.05774,0.61,0.67
"2227",22292,0,0,0,27.94,0,1997-03-20,27.7142857142857,39,0,0,0.02794,0.235,0.23
"2228",22303,0,0,0,37.98,0,1997-03-20,27.7142857142857,39,0,0,0.03798,0.155,0.295
"2229",22317,0,0,0,12.97,0,1997-03-20,27.7142857142857,39,0,0,0.01297,0.23,0.2
"2230",22320,1,14,2.63905732961526,26.73,11.77,1997-03-20,27.7142857142857,39,0,0,0.01496,0.82,0.65
"2231",22334,0,0,0,12.49,0,1997-03-20,27.7142857142857,39,0,0,0.01249,0.22,0.31
"2232",22355,9,25.2857142857143,2.93363024151361,197.92,142.26,1997-03-20,27.7142857142857,39,12,218.71,0.05566,7.52,7.02
"2233",22356,3,20.1428571428571,5.53306677795425,447.47,376.81,1997-03-20,27.7142857142857,39,4,571.45,0.07066,2.52,2.13
"2234",22357,0,0,0,73.22,0,1997-03-20,27.7142857142857,39,2,41.46,0.07322,0.26,0.235
"2235",22370,0,0,0,4.79,0,1997-03-20,27.7142857142857,39,0,0,0.00479,0.18,0.27
"2236",22382,0,0,0,69.97,0,1997-03-20,27.7142857142857,39,0,0,0.06997,0.23,0.145
"2237",22402,0,0,0,21.54,0,1997-03-20,27.7142857142857,39,0,0,0.02154,0.21,0.24
"2238",22416,0,0,0,11.97,0,1997-03-20,27.7142857142857,39,0,0,0.01197,0.19,0.295
"2239",22434,0,0,0,15.36,0,1997-03-20,27.7142857142857,39,1,17.48,0.01536,0.25,0.22
"2240",22449,0,0,0,14.79,0,1997-03-21,27.5714285714286,39,0,0,0.01479,0.13,0.19
"2241",22465,0,0,0,12.76,0,1997-03-21,27.5714285714286,39,0,0,0.01276,0.25,0.165
"2242",22471,2,26.4285714285714,4.99334379698619,119.78,82.87,1997-03-21,27.5714285714286,39,0,0,0.03691,1.81,1.755
"2243",22485,0,0,0,13.97,0,1997-03-21,27.5714285714286,39,0,0,0.01397,0.16,0.23
"2244",22486,1,27.2857142857143,3.30636327899132,66.73,38.97,1997-03-21,27.5714285714286,39,0,0,0.02776,1.15,1.11
"2245",22493,1,21.4285714285714,3.06472514504094,85.87,71.5,1997-03-21,27.5714285714286,39,2,41.47,0.01437,1.15,0.93
"2246",22503,0,0,0,15.76,0,1997-03-22,27.4285714285714,39,0,0,0.01576,0.305,0.205
"2247",22511,1,7.71428571428571,2.04307389750896,83.28,39.98,1997-03-21,27.5714285714286,39,0,0,0.0433,0.49,0.53
"2248",22520,0,0,0,68.24,0,1997-03-21,27.5714285714286,39,0,0,0.06824,0.16,0.19
"2249",22535,0,0,0,28.13,0,1997-03-21,27.5714285714286,39,1,32.48,0.02813,0.275,0.16
"2250",22548,0,0,0,14.96,0,1997-03-21,27.5714285714286,39,0,0,0.01496,0.185,0.27
"2251",22549,2,6.42857142857143,1.96611285637283,132.53,91.22,1997-03-21,27.5714285714286,39,6,239.82,0.04131,0.63,0.62
"2252",22550,6,27.5714285714286,4.42154594254655,202.95,186.59,1997-03-21,27.5714285714286,39,1,28.84,0.01636,5.075,5.19
"2253",22566,0,0,0,30.72,0,1997-03-21,27.5714285714286,39,0,0,0.03072,0.21,0.2
"2254",22579,0,0,0,51.1,0,1997-03-21,27.5714285714286,39,0,0,0.0511,0.15,0.235
"2255",22593,0,0,0,13.97,0,1997-03-21,27.5714285714286,39,0,0,0.01397,0.275,0.215
"2256",22608,0,0,0,11.77,0,1997-03-21,27.5714285714286,39,0,0,0.01177,0.22,0.22
"2257",22623,0,0,0,19.99,0,1997-03-21,27.5714285714286,39,0,0,0.01999,0.185,0.21
"2258",22636,0,0,0,47.28,0,1997-03-21,27.5714285714286,39,0,0,0.04728,0.18,0.23
"2259",22648,1,8.42857142857143,2.13162729485041,86.4,13.77,1997-03-22,27.4285714285714,39,0,0,0.02873,0.645,0.55
"2260",22656,0,0,0,58.71,0,1997-03-22,27.4285714285714,39,2,117.35,0.05871,0.17,0.205
"2261",22659,1,3.71428571428571,1.31218638896617,108.72,61.24,1997-03-22,27.4285714285714,39,1,14.87,0.04748,0.49,0.3
"2262",22673,0,0,0,13.97,0,1997-03-22,27.4285714285714,39,0,0,0.01397,0.18,0.275
"2263",22690,0,0,0,15.76,0,1997-03-22,27.4285714285714,39,0,0,0.01576,0.225,0.315
"2264",22715,0,0,0,44.13,0,1997-03-22,27.4285714285714,39,0,0,0.04413,0.18,0.25
"2265",22728,0,0,0,72.45,0,1997-03-22,27.4285714285714,39,0,0,0.01496,0.145,0.21
"2266",22738,0,0,0,43.11,0,1997-03-22,27.4285714285714,39,0,0,0.04311,0.205,0.22
"2267",22744,1,9,2.19722457733622,124.29,95.95,1997-03-22,27.4285714285714,39,1,30.98,0.02834,0.575,0.835
"2268",22754,4,23,6.08862829556163,374.91,319.43,1997-03-22,27.4285714285714,39,9,549.62,0.05548,3.175,2.865
